zip	latitude	longitude
84639	39.5	-111.9
84640	39.5	-112.4
84642	39.3	-111.6
84643	39.1	-111.7
84644	38.9	-112.4
84645	39.8	-111.8
84646	39.5	-111.6
84647	39.5	-111.5
84648	39.7	-111.8
84649	39.4	-112.3
84651	40.0	-111.7
84652	39.0	-111.9
84653	40.0	-111.6
84654	39.0	-111.9
84655	40.0	-111.8
84656	39.2	-112.1
84657	38.8	-112.0
84660	40.1	-111.6
84662	39.5	-111.5
84663	40.2	-111.6
84664	40.1	-111.6
84665	39.2	-111.7
84667	39.5	-111.6
84701	38.7	-112.1
84710	37.5	-112.5
84711	38.7	-112.1
84712	38.1	-112.0
84713	38.3	-112.6
84714	37.9	-113.7
84715	38.3	-111.5
84716	37.9	-111.4
84718	37.5	-112.0
84719	37.7	-112.8
84720	37.7	-113.1
84721	37.7	-113.1
84722	37.4	-113.6
84723	38.2	-112.2
84724	38.7	-112.1
84725	37.6	-113.7
84726	37.8	-111.6
84728	38.9	-114.0
84729	37.3	-112.6
84730	38.8	-112.0
84731	38.3	-112.7
84732	38.4	-111.9
84733	37.3	-113.8
84734	38.3	-110.8
84735	37.6	-112.4
84736	37.6	-112.0
84737	37.1	-113.4
84738	37.2	-113.7
84739	38.6	-112.2
84740	38.2	-112.2
84741	37.0	-112.5
84742	37.5	-113.2
84743	38.2	-112.2
84744	38.5	-111.9
84745	37.2	-113.2
84746	37.2	-113.4
84747	38.4	-111.6
84749	38.4	-111.6
84750	38.4	-112.3
84751	38.3	-113.0
84752	38.2	-112.9
84753	37.8	-113.9
84754	38.7	-112.1
84755	37.2	-112.7
84756	37.7	-113.6
84757	37.5	-113.3
84758	37.3	-112.6
84759	37.8	-112.4
84760	37.9	-112.8
84761	37.8	-112.8
84762	37.5	-112.7
84763	37.2	-113.0
84764	37.6	-112.2
84765	37.1	-113.7
84766	38.6	-112.3
84767	37.2	-113.0
84770	37.1	-113.6
84771	37.1	-113.6
84772	37.8	-112.9
84773	38.3	-111.4
84774	37.3	-113.3
84775	38.3	-111.4
84776	37.6	-112.1
84779	37.2	-113.2
84780	37.1	-113.5
84781	37.4	-113.5
84782	37.4	-113.7
84783	37.3	-113.7
84784	37.0	-113.0
84790	37.1	-113.6
84791	37.1	-113.6
85001	33.4	-112.1
85002	33.4	-112.1
85003	33.5	-112.1
85004	33.5	-112.1
85005	33.4	-112.1
85006	33.5	-112.0
85007	33.5	-112.1
85008	33.5	-112.0
85009	33.5	-112.1
85010	33.4	-112.1
85011	33.4	-112.1
85012	33.5	-112.1
85013	33.5	-112.1
85014	33.5	-112.1
85015	33.5	-112.1
85016	33.5	-112.0
85017	33.5	-112.1
85018	33.5	-112.0
85019	33.5	-112.1
85020	33.6	-112.1
85021	33.6	-112.1
85022	33.6	-112.1
85023	33.6	-112.1
85024	33.7	-112.0
85025	33.4	-112.1
85026	33.4	-112.1
85027	33.7	-112.1
85028	33.6	-112.0
85029	33.6	-112.1
85030	33.4	-112.1
85031	33.5	-112.2
85032	33.6	-112.0
85033	33.5	-112.2
85034	33.4	-112.0
85035	33.5	-112.2
85036	33.4	-112.1
85037	33.5	-112.2
85038	33.4	-112.1
85039	33.4	-112.1
85040	33.4	-112.0
85041	33.4	-112.1
85042	33.4	-112.0
85043	33.4	-112.2
85044	33.3	-112.0
85045	33.3	-112.1
85046	33.4	-112.1
85048	33.3	-112.1
85050	33.7	-112.0
85051	33.6	-112.1
85053	33.6	-112.1
85054	33.7	-111.9
85060	33.4	-112.1
85061	33.4	-112.1
85062	33.4	-112.1
85063	33.4	-112.1
85064	33.4	-112.1
85065	33.4	-112.1
85066	33.4	-112.1
85067	33.4	-112.1
85068	33.4	-112.1
85069	33.4	-112.1
85070	33.4	-112.1
85071	33.4	-112.1
85072	33.4	-112.1
85073	33.4	-112.1
85074	33.4	-112.1
85075	33.4	-112.1
85076	33.4	-112.1
85078	33.4	-112.1
85079	33.4	-112.1
85080	33.4	-112.1
85082	33.4	-112.1
85083	33.7	-112.1
85085	33.8	-112.1
85086	33.8	-112.1
85087	33.9	-112.1
85097	33.4	-112.1
85098	33.4	-112.1
85117	33.3	-111.3
85118	33.3	-111.4
85119	33.4	-111.5
85120	33.4	-111.6
85121	33.1	-111.9
85122	32.9	-111.8
85123	32.8	-111.7
85127	33.2	-111.7
85128	33.0	-111.5
85130	32.8	-111.7
85131	32.8	-111.6
85132	33.0	-111.4
85135	33.0	-110.8
85137	33.1	-110.9
85138	33.0	-111.9
85139	33.0	-112.1
85140	33.2	-111.5
85141	32.7	-111.5
85142	33.2	-111.6
85143	33.2	-111.5
85145	32.6	-111.3
85147	33.1	-111.7
85172	32.9	-112.0
85173	33.3	-111.1
85178	33.4	-111.5
85190	33.5	-111.4
85191	33.0	-111.4
85192	33.0	-110.8
85193	32.9	-111.8
85194	32.9	-111.6
85201	33.4	-111.8
85202	33.4	-111.9
85203	33.4	-111.8
85204	33.4	-111.8
85205	33.4	-111.7
85206	33.4	-111.7
85207	33.4	-111.6
85208	33.4	-111.7
85209	33.4	-111.6
85210	33.4	-111.8
85211	33.5	-111.8
85212	33.3	-111.6
85213	33.4	-111.8
85214	33.4	-111.8
85215	33.5	-111.7
85216	33.4	-111.8
85224	33.3	-111.9
85225	33.3	-111.8
85226	33.3	-111.9
85233	33.3	-111.8
85234	33.4	-111.8
85236	33.3	-111.7
85244	33.3	-111.9
85246	33.3	-111.8
85248	33.3	-111.9
85249	33.2	-111.8
85250	33.5	-111.9
85251	33.5	-111.9
85252	33.5	-111.9
85253	33.5	-112.0
85254	33.6	-112.0
85255	33.7	-111.9
85256	33.5	-111.9
85257	33.5	-111.9
85258	33.6	-111.9
85259	33.6	-111.8
85260	33.6	-111.9
85261	33.5	-111.9
85262	33.8	-111.8
85263	33.7	-111.7
85264	33.6	-111.7
85266	33.8	-111.9
85267	33.5	-111.9
85268	33.6	-111.7
85269	33.6	-111.7
85271	33.5	-111.9
85274	33.4	-111.8
85275	33.4	-111.8
85277	33.4	-111.8
85280	33.4	-111.9
85281	33.4	-111.9
85282	33.4	-111.9
85283	33.4	-111.9
85284	33.3	-111.9
85285	33.4	-111.9
85286	33.3	-111.8
85287	33.4	-111.9
85295	33.3	-111.7
85296	33.3	-111.7
85297	33.3	-111.7
85298	33.3	-111.7
85299	33.4	-111.8
85301	33.5	-112.2
85302	33.6	-112.2
85303	33.5	-112.2
85304	33.6	-112.2
85305	33.5	-112.2
85306	33.6	-112.2
85307	33.5	-112.3
85308	33.7	-112.2
85309	33.5	-112.2
85310	33.7	-112.2
85311	33.5	-112.2
85312	33.5	-112.2
85318	33.5	-112.2
85320	33.9	-113.2
85321	32.2	-112.7
85322	33.3	-112.8
85323	33.4	-112.3
85324	34.1	-112.1
85325	34.0	-114.0
85326	33.4	-112.6
85327	33.8	-112.0
85328	33.3	-114.7
85329	33.4	-112.3
85331	33.9	-111.9
85332	34.2	-112.8
85333	32.9	-113.5
85334	33.6	-114.5
85335	33.6	-112.3
85336	32.6	-114.8
85337	32.9	-112.7
85338	33.4	-112.4
85339	33.3	-112.2
85340	33.5	-112.4
85341	31.9	-112.8
85342	33.9	-112.6
85343	33.3	-112.7
85344	34.1	-114.3
85345	33.6	-112.2
85346	33.7	-114.2
85347	32.8	-114.0
85348	33.7	-113.6
85349	32.5	-114.8
85350	32.6	-114.7
85351	33.6	-112.3
85352	32.7	-114.0
85353	33.4	-112.3
85354	33.4	-113.0
85355	33.6	-112.4
85356	32.7	-114.2
85357	34.0	-113.5
85358	34.0	-112.7
85359	33.7	-114.2
85360	34.7	-113.6
85361	33.8	-112.6
85362	34.3	-112.8
85363	33.6	-112.3
85364	32.7	-114.6
85365	32.7	-114.5
85366	32.6	-114.6
85367	32.7	-114.4
85369	32.7	-114.6
85371	34.0	-114.4
85372	33.6	-112.3
85373	33.7	-112.3
85374	33.6	-112.3
85375	33.7	-112.4
85376	33.7	-112.3
85377	33.8	-111.9
85378	33.6	-112.3
85379	33.6	-112.4
85380	33.6	-112.2
85381	33.6	-112.2
85382	33.6	-112.2
85383	33.7	-112.2
85385	33.6	-112.2
85387	33.7	-112.4
85388	33.6	-112.5
85390	33.9	-112.9
85392	33.5	-112.3
85395	33.5	-112.4
85396	33.5	-112.5
85501	33.4	-110.8
85502	33.4	-110.8
85530	33.1	-110.1
85531	32.9	-109.8
85532	33.4	-110.8
85533	33.1	-109.2
85534	32.9	-109.2
85535	33.0	-109.9
85536	33.0	-110.0
85539	33.4	-110.9
85540	33.1	-109.4
85541	34.2	-111.3
85542	33.3	-110.5
85543	32.9	-109.9
85544	34.3	-111.5
85545	33.6	-111.0
85546	32.8	-109.6
85547	34.3	-111.3
85548	32.8	-109.8
85550	33.3	-110.5
85551	32.8	-109.6
85552	32.9	-109.7
85553	33.8	-111.3
85554	34.1	-111.0
85601	31.6	-111.3
85602	32.0	-110.3
85603	31.4	-109.9
85605	32.3	-109.5
85606	32.1	-109.9
85607	31.4	-109.5
85608	31.4	-109.6
85609	32.0	-110.0
85610	31.7	-109.6
85611	31.7	-110.5
85613	31.6	-110.3
85614	31.9	-111.0
85615	31.4	-110.2
85616	31.7	-110.3
85617	31.5	-109.8
85618	32.7	-110.6
85619	32.4	-110.8
85620	31.3	-109.9
85621	31.4	-110.9
85622	31.8	-111.1
85623	32.6	-110.8
85624	31.5	-110.7
85625	31.9	-109.6
85626	31.4	-109.6
85627	32.0	-110.3
85628	31.5	-110.9
85629	31.9	-111.0
85630	31.9	-110.2
85631	32.6	-110.6
85632	32.0	-109.2
85633	31.5	-111.5
85634	32.0	-112.0
85635	31.5	-110.3
85636	31.7	-110.3
85637	31.7	-110.6
85638	31.7	-110.1
85639	31.8	-111.8
85640	31.6	-111.1
85641	32.0	-110.7
85643	32.4	-109.9
85644	32.3	-109.8
85645	31.7	-111.1
85646	31.6	-111.0
85648	31.5	-111.1
85650	31.5	-110.2
85652	32.4	-111.1
85653	32.4	-111.3
85654	32.4	-111.2
85655	31.3	-109.5
85658	32.4	-111.1
85662	31.5	-110.9
85670	31.9	-109.8
85671	31.6	-110.3
85701	32.2	-111.0
85702	32.2	-110.9
85703	32.2	-110.9
85704	32.3	-111.0
85705	32.3	-111.0
85706	32.1	-110.9
85707	32.2	-110.9
85708	32.2	-110.9
85709	32.2	-110.9
85710	32.2	-110.8
85711	32.2	-110.9
85712	32.2	-110.9
85713	32.2	-111.0
85714	32.2	-111.0
85715	32.3	-110.8
85716	32.2	-110.9
85717	32.2	-110.9
85718	32.3	-110.9
85719	32.2	-110.9
85720	32.2	-110.9
85721	32.2	-111.0
85722	32.2	-110.9
85723	32.2	-110.9
85724	32.2	-110.9
85725	32.2	-110.9
85726	32.2	-110.9
85728	32.2	-110.9
85730	32.2	-110.8
85731	32.2	-110.9
85732	32.2	-110.9
85733	32.2	-110.9
85734	32.1	-110.9
85735	32.1	-111.3
85736	31.9	-111.4
85737	32.4	-110.9
85738	32.5	-110.9
85739	32.5	-110.9
85740	32.2	-110.9
85741	32.3	-111.0
85742	32.4	-111.1
85743	32.3	-111.2
85744	32.2	-110.9
85745	32.2	-111.0
85746	32.1	-111.1
85747	32.1	-110.7
85748	32.2	-110.8
85749	32.3	-110.8
85750	32.3	-110.8
85751	32.2	-110.9
85752	32.2	-110.9
85754	32.2	-110.9
85755	32.4	-111.0
85756	32.1	-110.9
85757	32.1	-111.1
85775	32.2	-110.9
85901	34.3	-110.0
85902	34.3	-110.0
85911	34.0	-110.5
85912	34.3	-110.2
85920	33.8	-109.1
85922	33.7	-109.1
85923	34.4	-110.3
85924	34.4	-109.7
85925	34.1	-109.3
85926	33.8	-110.0
85927	34.0	-109.5
85928	34.4	-110.6
85929	34.2	-110.0
85930	34.1	-109.9
85931	34.5	-110.9
85932	34.0	-109.2
85933	34.4	-110.6
85934	34.3	-110.2
85935	34.1	-109.9
85936	34.5	-109.4
85937	34.5	-110.1
85938	34.2	-109.3
85939	34.4	-110.1
85940	34.3	-109.7
85941	33.8	-110.0
85942	34.8	-110.0
86001	35.2	-111.7
86002	35.2	-111.7
86003	35.2	-111.7
86004	35.2	-111.6
86005	35.2	-111.7
86011	35.2	-111.7
86015	35.2	-111.8
86016	35.8	-111.6
86017	34.9	-111.6
86018	35.3	-112.0
86020	36.0	-111.5
86021	37.0	-113.0
86022	36.9	-112.5
86023	35.9	-112.1
86024	34.7	-111.3
86025	34.9	-110.1
86028	35.2	-109.5
86029	35.0	-110.1
86030	35.9	-110.7
86031	35.4	-110.1
86032	35.0	-110.3
86033	36.7	-110.3
86034	35.8	-110.3
86035	35.3	-111.0
86036	36.7	-111.8
86038	34.9	-111.5
86039	35.9	-110.6
86040	36.9	-111.5
86042	35.9	-110.4
86043	35.8	-110.5
86044	36.7	-110.8
86045	36.1	-111.3
86046	35.5	-112.2
86047	35.0	-110.7
86052	36.2	-112.1
86053	36.4	-111.4
86054	36.6	-110.6
86301	34.6	-112.4
86302	34.6	-112.5
86303	34.5	-112.4
86304	34.6	-112.5
86305	34.8	-113.0
86312	34.7	-112.3
86313	34.7	-112.4
86314	34.6	-112.3
86315	34.7	-112.3
86320	35.2	-112.5
86321	34.6	-113.2
86322	34.6	-111.9
86323	34.8	-112.5
86324	34.8	-112.1
86325	34.7	-111.9
86326	34.7	-112.0
86327	34.5	-112.3
86329	34.5	-112.2
86331	34.7	-112.1
86332	34.5	-112.9
86333	34.4	-112.1
86334	35.0	-112.5
86335	34.6	-111.8
86336	34.8	-111.8
86337	35.3	-113.0
86338	34.5	-112.7
86339	34.9	-111.8
86340	34.7	-112.4
86341	34.8	-111.8
86342	34.6	-111.8
86343	34.2	-112.3
86351	34.8	-111.8
86401	35.1	-113.7
86402	35.3	-114.1
86403	34.5	-114.3
86404	34.6	-114.3
86405	34.5	-114.3
86406	34.4	-114.1
86409	35.3	-114.0
86411	35.4	-113.7
86412	35.4	-113.8
86413	35.3	-114.2
86426	35.0	-114.6
86427	35.0	-114.6
86429	35.2	-114.5
86430	35.1	-114.5
86431	35.4	-114.2
86432	36.9	-113.9
86433	35.0	-114.4
86434	35.5	-113.4
86435	36.2	-112.7
86436	34.8	-114.5
86437	35.4	-113.6
86438	34.9	-114.1
86439	35.1	-114.6
86440	34.9	-114.6
86441	35.6	-114.4
86442	35.1	-114.6
86443	35.2	-114.2
86444	36.0	-114.1
86445	35.8	-114.5
86446	34.8	-114.6
86502	35.2	-109.5
86503	36.1	-109.6
86504	35.7	-109.1
86505	35.7	-109.5
86506	35.3	-109.2
86507	36.4	-109.2
86508	35.4	-109.1
86510	36.1	-110.2
86511	35.6	-109.1
86512	35.2	-109.3
86514	36.8	-109.4
86515	35.7	-109.1
86520	36.2	-109.9
86535	36.8	-109.9
86538	36.4	-109.6
86540	35.9	-109.4
86544	35.2	-109.5
86545	36.7	-109.6
86547	36.5	-109.5
86556	36.3	-109.2
87001	35.4	-106.4
87002	34.7	-106.7
87004	35.3	-106.5
87005	35.3	-108.0
87006	34.5	-106.8
87007	35.0	-107.5
87008	35.1	-106.4
87009	34.4	-105.7
87010	35.4	-106.1
87011	34.1	-105.9
87012	36.1	-106.7
87013	36.0	-107.2
87014	35.1	-107.5
87015	35.1	-106.2
87016	34.8	-106.1
87017	36.3	-106.8
87018	36.2	-107.5
87020	35.1	-107.9
87021	35.2	-107.9
87022	34.9	-106.7
87023	34.6	-106.8
87024	35.6	-106.7
87025	35.9	-106.8
87026	35.0	-107.2
87027	36.1	-107.0
87028	34.4	-106.8
87029	36.3	-107.0
87031	34.8	-106.7
87032	34.9	-106.1
87034	34.9	-107.6
87035	35.0	-106.1
87036	34.5	-106.3
87037	36.2	-107.8
87038	35.0	-107.4
87040	35.1	-107.4
87041	35.6	-106.3
87042	34.8	-106.7
87043	35.3	-106.5
87044	35.7	-106.7
87045	35.4	-108.1
87046	36.2	-107.0
87047	35.2	-106.3
87048	35.2	-106.6
87049	35.1	-107.6
87051	35.1	-107.9
87052	35.5	-106.3
87053	35.6	-106.8
87056	35.1	-106.0
87059	35.0	-106.3
87060	34.7	-106.7
87061	34.7	-106.3
87062	34.5	-106.8
87063	34.6	-106.0
87064	36.2	-106.6
87068	34.9	-106.7
87070	35.0	-105.7
87072	35.6	-106.4
87083	35.6	-106.3
87101	35.2	-106.6
87102	35.1	-106.6
87103	35.0	-106.7
87104	35.1	-106.7
87105	35.0	-106.7
87106	35.1	-106.6
87107	35.1	-106.6
87108	35.1	-106.6
87109	35.2	-106.6
87110	35.1	-106.6
87111	35.1	-106.5
87112	35.1	-106.5
87113	35.2	-106.6
87114	35.2	-106.7
87115	35.1	-106.5
87116	35.1	-106.6
87117	35.0	-106.6
87119	35.0	-106.7
87120	35.1	-106.7
87121	35.1	-106.7
87122	35.2	-106.5
87123	35.1	-106.5
87124	35.2	-106.7
87125	35.0	-106.7
87131	35.0	-106.7
87144	35.3	-106.7
87151	35.0	-106.9
87153	35.0	-106.7
87154	35.0	-106.7
87158	35.1	-106.7
87174	35.0	-106.7
87176	35.0	-106.7
87181	35.0	-106.7
87184	35.0	-106.7
87185	35.0	-106.7
87187	35.0	-106.7
87190	35.0	-106.7
87191	35.0	-106.7
87192	35.0	-106.7
87193	35.0	-106.7
87194	35.0	-106.7
87195	35.0	-106.7
87196	35.0	-106.7
87197	35.1	-106.7
87198	35.1	-106.7
87199	35.0	-106.7
87301	35.5	-108.7
87302	35.5	-108.7
87305	35.4	-108.8
87310	35.8	-108.6
87311	35.5	-108.6
87312	35.4	-108.3
87313	35.7	-108.0
87315	34.7	-108.7
87316	35.5	-108.5
87317	35.6	-108.8
87319	35.5	-108.8
87320	35.8	-108.8
87321	35.1	-108.5
87322	35.5	-108.7
87323	35.4	-108.2
87325	36.0	-108.6
87326	35.4	-108.7
87327	35.1	-108.8
87328	35.9	-109.0
87347	35.5	-108.2
87357	35.0	-108.4
87364	36.1	-108.7
87365	35.5	-108.2
87375	35.5	-108.2
87401	36.7	-108.2
87402	36.8	-108.1
87410	36.8	-108.0
87412	36.7	-107.8
87413	36.7	-108.0
87415	36.8	-108.1
87416	36.7	-108.4
87417	36.7	-108.4
87418	37.0	-108.2
87419	36.9	-107.7
87420	36.7	-108.7
87421	36.8	-108.5
87455	36.3	-108.7
87461	36.4	-108.9
87499	36.8	-108.1
87501	35.7	-106.0
87502	35.7	-105.9
87503	35.7	-105.9
87504	35.7	-105.9
87505	35.6	-105.9
87506	35.8	-106.0
87507	35.7	-106.0
87508	35.5	-105.9
87509	35.5	-106.0
87510	36.2	-106.2
87511	36.1	-106.1
87512	36.9	-105.5
87513	36.6	-105.7
87514	36.5	-105.5
87515	36.5	-106.4
87516	36.2	-106.4
87517	36.4	-105.8
87518	36.5	-106.6
87519	36.8	-105.6
87520	36.9	-106.6
87521	36.1	-105.7
87522	36.0	-105.9
87523	36.0	-105.9
87524	36.9	-105.7
87525	36.6	-105.5
87527	36.2	-105.9
87528	36.9	-107.1
87529	36.4	-105.6
87530	36.4	-106.2
87531	36.2	-105.9
87532	36.0	-106.1
87533	36.0	-106.1
87535	35.5	-105.7
87537	36.1	-106.1
87538	35.4	-105.6
87539	36.5	-106.6
87540	35.4	-105.9
87543	36.1	-105.7
87544	35.9	-106.3
87545	35.9	-106.3
87547	35.8	-106.2
87548	36.2	-106.2
87549	36.3	-106.0
87551	36.7	-106.6
87552	35.6	-105.7
87553	36.2	-105.7
87554	36.5	-106.0
87556	36.7	-105.6
87557	36.3	-105.6
87558	36.7	-105.5
87560	35.3	-105.5
87562	35.5	-105.7
87564	36.6	-105.6
87565	35.5	-105.4
87566	36.1	-106.1
87567	36.0	-106.0
87569	35.4	-105.3
87571	36.4	-105.6
87573	35.8	-105.7
87574	35.8	-105.9
87575	36.7	-106.6
87576	36.1	-105.8
87577	36.6	-106.0
87578	36.0	-105.8
87579	36.1	-105.6
87580	36.6	-105.6
87581	36.5	-106.1
87582	36.2	-106.0
87583	35.3	-105.4
87592	35.5	-106.0
87594	35.5	-106.0
87654	33.0	-107.0
87701	35.6	-105.2
87710	36.4	-105.2
87711	35.2	-105.1
87712	35.9	-105.2
87713	36.1	-105.4
87714	36.5	-105.1
87715	36.0	-105.4
87718	36.5	-105.3
87722	36.1	-105.2
87723	36.0	-105.4
87724	35.2	-105.1
87728	36.5	-104.6
87729	36.4	-104.8
87730	36.1	-104.2
87731	35.7	-105.3
87732	36.0	-105.3
87733	35.8	-103.9
87734	36.1	-105.1
87735	36.1	-105.1
87736	36.0	-105.2
87740	36.9	-104.4
87742	35.8	-105.3
87743	36.0	-104.1
87745	35.8	-105.1
87746	35.8	-104.1
87747	36.4	-104.6
87749	36.6	-105.1
87750	35.8	-104.9
87752	36.0	-104.7
87753	35.8	-105.0
87801	34.0	-106.9
87820	33.9	-108.5
87821	34.0	-108.0
87823	34.2	-106.9
87824	33.8	-109.0
87825	34.1	-107.2
87827	34.3	-108.4
87828	34.2	-106.9
87829	34.3	-108.8
87830	33.7	-108.8
87831	34.2	-106.9
87832	33.8	-106.8
87901	33.2	-107.3
87930	32.8	-107.3
87931	33.0	-107.4
87933	32.8	-107.3
87935	33.2	-107.2
87936	32.8	-107.3
87937	32.7	-107.2
87939	33.4	-107.5
87940	32.7	-107.1
87941	32.7	-107.2
87942	33.1	-107.3
87943	33.3	-107.7
88001	32.3	-106.8
88002	32.4	-106.5
88003	32.3	-106.7
88004	32.4	-106.8
88005	32.3	-106.8
88006	32.3	-106.8
88007	32.3	-106.8
88008	31.8	-106.7
88009	32.1	-108.6
88011	32.3	-106.7
88012	32.6	-106.8
88013	32.6	-106.8
88020	32.1	-108.9
88021	32.0	-106.6
88022	32.8	-108.2
88023	32.8	-108.1
88024	32.1	-106.6
88025	33.1	-108.7
88026	32.8	-108.2
88027	32.0	-106.7
88028	33.0	-108.6
88029	31.8	-107.6
88030	32.2	-107.7
88031	32.2	-107.7
88032	32.4	-106.8
88033	32.3	-106.9
88034	32.6	-108.0
88036	32.8	-108.0
88038	33.0	-108.6
88039	33.3	-108.8
88040	31.9	-108.3
88041	32.8	-108.0
88042	32.9	-107.6
88043	32.6	-108.2
88044	32.1	-106.8
88045	32.3	-108.7
88046	32.3	-106.8
88047	32.2	-106.7
88048	32.1	-106.7
88049	32.9	-108.0
88051	33.1	-108.9
88052	32.4	-106.6
88053	32.9	-108.2
88054	32.5	-106.9
88055	32.7	-108.7
88056	31.8	-109.0
88058	32.2	-106.7
88061	32.8	-108.3
88062	32.7	-108.1
88063	31.8	-106.6
88065	32.7	-108.3
88072	32.1	-106.6
88081	32.2	-106.3
88101	34.4	-103.2
88102	34.4	-103.2
88103	34.4	-103.3
88112	34.8	-103.1
88113	33.8	-103.1
88114	33.5	-103.4
88115	33.9	-103.3
88116	33.9	-103.6
88118	34.3	-103.6
88119	34.5	-104.2
88120	34.8	-103.3
88121	34.7	-103.9
88122	33.8	-103.8
88123	33.7	-103.1
88124	34.4	-103.6
88125	33.6	-103.3
88126	33.8	-103.3
88130	34.2	-103.3
88132	33.9	-103.2
88133	34.5	-103.5
88134	34.3	-104.0
88135	34.4	-103.1
88136	34.5	-104.7
88201	33.6	-104.4
88202	33.3	-104.4
88203	33.4	-104.5
88210	32.8	-104.4
88211	32.8	-104.3
88213	33.4	-103.6
88220	32.4	-104.2
88221	32.3	-104.3
88230	33.2	-104.4
88231	32.4	-103.2
88232	33.1	-104.3
88240	32.7	-103.1
88241	32.7	-103.2
88242	32.8	-103.2
88244	32.7	-103.1
88250	32.8	-104.7
88252	32.1	-103.2
88253	33.0	-104.4
88254	32.6	-104.4
88255	32.8	-104.0
88256	32.3	-104.1
88260	33.0	-103.3
88262	33.1	-103.3
88263	32.2	-104.1
88264	32.9	-103.8
88265	32.6	-103.3
88267	33.3	-103.3
88268	32.2	-104.4
88301	33.6	-105.9
88310	32.9	-105.9
88311	32.9	-106.0
88312	33.4	-105.7
88314	33.1	-105.9
88316	33.6	-105.5
88317	32.9	-105.7
88318	34.2	-105.5
88321	34.6	-105.5
88323	33.5	-105.5
88324	33.4	-105.4
88325	32.9	-105.8
88330	32.8	-106.1
88336	33.4	-105.3
88337	33.0	-106.0
88338	33.5	-105.4
88339	32.9	-105.5
88340	33.2	-105.8
88341	33.5	-105.7
88342	32.4	-106.1
88343	33.4	-105.1
88344	32.6	-105.4
88345	33.3	-105.7
88346	33.4	-105.5
88347	32.8	-105.6
88348	33.4	-105.3
88349	32.9	-105.8
88350	32.6	-105.7
88351	33.4	-105.2
88352	33.1	-106.0
88353	34.6	-105.2
88354	32.8	-105.5
88355	33.3	-105.7
88401	35.2	-103.7
88410	35.9	-103.2
88411	35.1	-103.2
88414	36.8	-104.0
88415	36.4	-103.2
88416	35.4	-104.2
88417	35.0	-104.4
88418	36.7	-103.9
88419	36.9	-103.8
88421	35.4	-104.4
88422	36.3	-104.0
88424	36.4	-103.5
88426	35.4	-103.4
88427	34.7	-103.8
88430	35.6	-103.1
88431	35.1	-104.2
88433	34.9	-103.8
88434	35.1	-103.3
88435	34.9	-104.6
88436	36.2	-103.1
88439	35.5	-104.7
88510	31.7	-106.3
88511	31.7	-106.3
88512	31.7	-106.3
88513	31.7	-106.3
88514	31.7	-106.3
88515	31.7	-106.3
88517	31.7	-106.3
88518	31.7	-106.3
88519	31.7	-106.3
88520	31.7	-106.3
88521	31.7	-106.3
88523	31.7	-106.3
88524	31.7	-106.3
88525	31.7	-106.3
88526	31.7	-106.3
88527	31.7	-106.3
88528	31.7	-106.3
88529	31.7	-106.3
88530	31.7	-106.3
88531	31.7	-106.3
88532	31.7	-106.3
88533	31.7	-106.3
88534	31.7	-106.3
88535	31.7	-106.3
88536	31.7	-106.3
88538	31.7	-106.3
88539	31.7	-106.3
88540	31.7	-106.3
88541	31.7	-106.3
88542	31.7	-106.3
88543	31.7	-106.3
88544	31.7	-106.3
88545	31.7	-106.3
88546	31.7	-106.3
88547	31.7	-106.3
88548	31.7	-106.3
88549	31.7	-106.3
88550	31.7	-106.3
88553	31.7	-106.3
88554	31.7	-106.3
88555	31.7	-106.3
88556	31.7	-106.3
88557	31.7	-106.3
88558	31.7	-106.3
88559	31.7	-106.3
88560	31.7	-106.3
88561	31.7	-106.3
88562	31.7	-106.3
88563	31.7	-106.3
88565	31.7	-106.3
88566	31.7	-106.3
88567	31.7	-106.3
88568	31.7	-106.3
88569	31.7	-106.3
88570	31.7	-106.3
88571	31.7	-106.3
88572	31.7	-106.3
88573	31.7	-106.3
88574	31.7	-106.3
88575	31.7	-106.3
88576	31.7	-106.3
88577	31.7	-106.3
88578	31.7	-106.3
88579	31.7	-106.3
88580	31.7	-106.3
88581	31.7	-106.3
88582	31.7	-106.3
88583	31.7	-106.3
88584	31.7	-106.3
88585	31.7	-106.3
88586	31.7	-106.3
88587	31.7	-106.3
88588	31.7	-106.3
88589	31.7	-106.3
88590	31.7	-106.3
88595	31.7	-106.3
88901	36.3	-114.8
88905	35.9	-115.0
89001	37.3	-115.3
89002	36.0	-115.0
89003	36.8	-116.6
89004	36.0	-115.4
89005	36.0	-114.8
89006	35.9	-115.0
89007	36.8	-114.1
89008	37.6	-114.5
89009	35.9	-115.0
89010	37.8	-118.1
89011	36.1	-114.9
89012	36.0	-115.0
89013	37.7	-117.2
89014	36.1	-115.1
89015	36.0	-115.0
89016	35.9	-115.0
89017	37.6	-115.2
89018	36.6	-115.7
89019	35.7	-115.5
89020	36.5	-116.5
89021	36.6	-114.5
89022	38.5	-117.1
89023	36.7	-116.0
89024	36.8	-114.1
89025	36.7	-114.7
89026	35.8	-115.3
89027	36.8	-114.1
89028	35.2	-114.7
89029	35.1	-114.6
89030	36.2	-115.1
89031	36.3	-115.2
89032	36.2	-115.2
89033	36.3	-115.1
89034	36.8	-114.1
89036	36.2	-115.1
89037	36.2	-114.9
89039	35.3	-114.9
89040	36.6	-114.5
